names,description,url,id,image,public
Queen,For all the beautiful queens! Guest curated by Jennifer Hudson.,https://open.spotify.com/playlist/37i9dQZF1DWSIO2QWRavWZ,37i9dQZF1DWSIO2QWRavWZ,https://i.scdn.co/image/ab67706f00000003cdcd1a7f36e110ce04c98f48,True
The Rhythm,"Get into the rhythm of SXSW '17 with this collection of tracks from artists set to perform this year. Cover: <a href=""spotify:artist:4TsHKU8l8Wq7n7OPVikirn"">Jidenna</a>.",https://open.spotify.com/playlist/37i9dQZF1DWSRMdeGCgprt,37i9dQZF1DWSRMdeGCgprt,https://i.scdn.co/image/ab67706f00000003bc5b34c5d5c03af9e1884feb,True
Dance Rising,"Tomorrow's <a href=""spotify:genre:edm_dance"">dance</a> hits, with jamesjamesjames.",https://open.spotify.com/playlist/37i9dQZF1DX8tZsk68tuDw,37i9dQZF1DX8tZsk68tuDw,https://i.scdn.co/image/ab67706f00000003013267ef7965a55ff4dfe9b5,True
Pop Remix,"Remixed pop and <a href=""spotify:genre:edm_dance"">dance</a> collabs. Cover: J Balvin & Skrillex.",https://open.spotify.com/playlist/37i9dQZF1DXcZDD7cfEKhW,37i9dQZF1DXcZDD7cfEKhW,https://i.scdn.co/image/ab67706f00000003bd2d51e29c832d56847e4a33,True
Dance Hits,"All the <a href=""spotify:genre:edm_dance"">big ones</a> with Swedish House Mafia.",https://open.spotify.com/playlist/37i9dQZF1DX0BcQWzuB7ZO,37i9dQZF1DX0BcQWzuB7ZO,https://i.scdn.co/image/ab67706f000000035c121d22d792502136591291,True
Housewerk,"<a href=""spotify:genre:house"">House</a> music lives here. United in one house. Cover: Michael Bibi",https://open.spotify.com/playlist/37i9dQZF1DXa8NOEUWPn9W,37i9dQZF1DXa8NOEUWPn9W,https://i.scdn.co/image/ab67706f00000003ea607d0ef43e3ca920d64b97,True
Friday Cratediggers,"This week's handpicked new <a href=""spotify:genre:edm_dance"">dance and electronic music</a>, featuring Jungle, Tiësto, Joel Corry, and more!",https://open.spotify.com/playlist/37i9dQZF1DXa41CMuUARjl,37i9dQZF1DXa41CMuUARjl,https://i.scdn.co/image/ab67706f00000003c65c07a2c42728d3562a97ec,True
Bass Arcade,"All things <a href=""spotify:genre:bass"">bass</a> with Jauz.",https://open.spotify.com/playlist/37i9dQZF1DX0hvSv9Rf41p,37i9dQZF1DX0hvSv9Rf41p,https://i.scdn.co/image/ab67706f0000000397cf6d0918e742daae9a9eb9,True
Brain Food,"<a href=""spotify:genre:space:electronica_chill"">Hypnotic electronic</a> for studies and a relax.",https://open.spotify.com/playlist/37i9dQZF1DWXLeA8Omikj7,37i9dQZF1DWXLeA8Omikj7,https://i.scdn.co/image/ab67706f000000031df043181e0a5b20707ce3a9,True
Lowkey Tech,Chill techno and tech house.,https://open.spotify.com/playlist/37i9dQZF1DX0r3x8OtiwEM,37i9dQZF1DX0r3x8OtiwEM,https://i.scdn.co/image/ab67706f00000003895015c72e8b9e48809569e3,True
Chill Tracks,"Softer kinda <a href=""spotify:genre:edm_dance"">dance</a>.",https://open.spotify.com/playlist/37i9dQZF1DX6VdMW310YC7,37i9dQZF1DX6VdMW310YC7,https://i.scdn.co/image/ab67706f00000003e90bb6612cfbd77d87343ac2,True
Dance Classics,"<a href=""spotify:genre:edm_dance"">Dance radio</a> hits from the 90s and 00s!",https://open.spotify.com/playlist/37i9dQZF1DX8a1tdzq5tbM,37i9dQZF1DX8a1tdzq5tbM,https://i.scdn.co/image/ab67706f00000003377cd62f388e2de7c3b2b08c,True
mint Acoustic,"<a href=""https://open.spotify.com/genre/edm_dance"">Dance music</a> unplugged.",https://open.spotify.com/playlist/37i9dQZF1DX5GiUwx1edLZ,37i9dQZF1DX5GiUwx1edLZ,https://i.scdn.co/image/ab67706f00000003216b3f99ede9af8f8d7e395e,True
creamy,"A sprinkle of bass, warm vocal drizzle, and dreamy <a href=""spotify:genre:edm_dance"">dance music</a>. Featuring new music by camoufly.",https://open.spotify.com/playlist/37i9dQZF1DXdgz8ZB7c2CP,37i9dQZF1DXdgz8ZB7c2CP,https://i.scdn.co/image/ab67706f00000003ba9db5f89fe16d080668d989,True
Dance Party,"<a href=""spotify:genre:edm_dance"">Move</a> your feet!",https://open.spotify.com/playlist/37i9dQZF1DXaXB8fQg7xif,37i9dQZF1DXaXB8fQg7xif,https://i.scdn.co/image/ab67706f00000003470dd505fcf08e4693db9b24,True
Deep House Relax,"Forget it and disappear with chill <a href=""spotify:genre:edm_dance"">house</a>.",https://open.spotify.com/playlist/37i9dQZF1DX2TRYkJECvfC,37i9dQZF1DX2TRYkJECvfC,https://i.scdn.co/image/ab67706f0000000388165523fdefdb36279ffb99,True
Power Hour,Tap it back or go for a spin with these uptempo tracks!,https://open.spotify.com/playlist/37i9dQZF1DX32NsLKyzScr,37i9dQZF1DX32NsLKyzScr,https://i.scdn.co/image/ab67706f00000003a0771224543218ad74dc1c7b,True
Rocktronic,"Rock with a Drop  Cover: Skrillex, Swae Lee, and Siiickbrain \m/",https://open.spotify.com/playlist/37i9dQZF1DWTfrr8pte1rT,37i9dQZF1DWTfrr8pte1rT,https://i.scdn.co/image/ab67706f000000031ef872789f942146d4906fbb,True
Hardstyle Bangers,Only the biggest Hardstyle,https://open.spotify.com/playlist/37i9dQZF1DX0pH2SQMRXnC,37i9dQZF1DX0pH2SQMRXnC,https://i.scdn.co/image/ab67706f0000000397e64120ffd2caa39d434de3,True
Happy Beats,"Feel-good <a href=""spotify:genre:edm_dance"">dance music</a>!",https://open.spotify.com/playlist/37i9dQZF1DWSf2RDTDayIx,37i9dQZF1DWSf2RDTDayIx,https://i.scdn.co/image/ab67706f00000003fe0099a8dcd3054706ffc92f,True
Hype,"Aggressive trap and bass for the <a href=""spotify:genre:edm_dance"">gym</a>.",https://open.spotify.com/playlist/37i9dQZF1DX4eRPd9frC1m,37i9dQZF1DX4eRPd9frC1m,https://i.scdn.co/image/ab67706f00000003122921a072ad2ca9ce90a456,True
metropolis,"The essential indie dance, featuring new music and hand-selected cuts from Yung Bae :')",https://open.spotify.com/playlist/37i9dQZF1DX8CopunbDxgW,37i9dQZF1DX8CopunbDxgW,https://i.scdn.co/image/ab67706f000000030842228819754d01edaec651,True
Operator,Salvatore Ganacci returns.,https://open.spotify.com/playlist/37i9dQZF1DWVY4eLfA3XFQ,37i9dQZF1DWVY4eLfA3XFQ,https://i.scdn.co/image/ab67706f0000000336000d4695e557ef6208197d,True
Night Rider,"Dark & moody progressive house <a href=""spotify:genre:edm_dance"">& electronic</a> on the late night highway.",https://open.spotify.com/playlist/37i9dQZF1DX6GJXiuZRisr,37i9dQZF1DX6GJXiuZRisr,https://i.scdn.co/image/ab67706f0000000309eec532a1a213bc950dff71,True
Orgánica,"This is a deep tribal sound, combining electronic elements and organic instrumentation, stemming from the folk music of Africa, Latin America, and the Middle East.",https://open.spotify.com/playlist/37i9dQZF1DX2pprEpa9URZ,37i9dQZF1DX2pprEpa9URZ,https://i.scdn.co/image/ab67706f0000000389114dc85925a55cc46e4e6e,True
Nasty Bits,Real nasty house. Cover: Dr. Fresch,https://open.spotify.com/playlist/37i9dQZF1DX2VvACCrgjrt,37i9dQZF1DX2VvACCrgjrt,https://i.scdn.co/image/ab67706f00000003b7c74825d3d605b609892bb8,True
Groove Theory,A feel-good soulful house  and disco selection.,https://open.spotify.com/playlist/37i9dQZF1DX1tW4VlEfDSS,37i9dQZF1DX1tW4VlEfDSS,https://i.scdn.co/image/ab67706f0000000376a3e06aaf57c33ac79b94c0,True
Shuffle Syndrome,"<a href=""spotify:genre:edm_dance"">Shuffle</a> your heart out. Cover: Bleu Clair",https://open.spotify.com/playlist/37i9dQZF1DWUq3wF0JVtEy,37i9dQZF1DWUq3wF0JVtEy,https://i.scdn.co/image/ab67706f00000003933474c01dfe49894a1167ad,True
Stepping Out,Taking the big steps with Drum & Bass.,https://open.spotify.com/playlist/37i9dQZF1DWYzMfRQj22Nd,37i9dQZF1DWYzMfRQj22Nd,https://i.scdn.co/image/ab67706f000000033d7bb6f62e50289349fcacb1,True
Trance Mission,"Setting sights on banging <a href=""spotify:genre:trance_progressive"">trance and progressive</a> with AVIRA.",https://open.spotify.com/playlist/37i9dQZF1DX91oIci4su1D,37i9dQZF1DX91oIci4su1D,https://i.scdn.co/image/ab67706f000000035673721cf670adc8fb68a53b,True
Trap Mojito,"A cocktail of <a href=""spotify:genre:edm_dance"">electronic</a> trap and trap-influenced tracks. Featuring new music by Moore Kismet.",https://open.spotify.com/playlist/37i9dQZF1DX1OIMC8iDi74,37i9dQZF1DX1OIMC8iDi74,https://i.scdn.co/image/ab67706f00000003c49ba2d96103922a720f294a,True
UK House Music,Celebrating the biggest UK house bangers. Updated regularly. Cover: TSHA,https://open.spotify.com/playlist/37i9dQZF1DWSrVdvTl1tVY,37i9dQZF1DWSrVdvTl1tVY,https://i.scdn.co/image/ab67706f00000003dd921c2ad451b6c7e84c2e77,True
Heart Beats,"<a href=""spotify:genre:edm_dance"">Dance music</a> for the heart <3",https://open.spotify.com/playlist/37i9dQZF1DWSRc3WJklgBs,37i9dQZF1DWSRc3WJklgBs,https://i.scdn.co/image/ab67706f00000003314724fc7ca36a4fce2f1b6a,True
Dubstep Don,"All <a href=""spotify:genre:bass"">wobble</a>",https://open.spotify.com/playlist/37i9dQZF1DX5Q27plkaOQ3,37i9dQZF1DX5Q27plkaOQ3,https://i.scdn.co/image/ab67706f00000003fb0b83c9a72b1df11222e503,True
Marshmello Guest List,"<a href=""spotify:artist:64KEffDW9EtZ1y2vBYgq8T"">Marshmello</a> takes over this month's guest list to celebrate Shockwave!",https://open.spotify.com/playlist/37i9dQZF1DX3FNkD0kDpDV,37i9dQZF1DX3FNkD0kDpDV,https://i.scdn.co/image/ab67706f00000003b2122ebff424847b6a6f144a,True
Haitian Heat,Celebrating Haitian music. Cover: Lakou Mizik & Joseph Ray,https://open.spotify.com/playlist/37i9dQZF1DX3XjJqhm9fqD,37i9dQZF1DX3XjJqhm9fqD,https://i.scdn.co/image/ab67706f00000003ad86b9d3c24f4325b0f7f9b1,True
This Is Alesso,Essential Alesso originals and remixes.,https://open.spotify.com/playlist/37i9dQZF1DX7nGw3hwYw03,37i9dQZF1DX7nGw3hwYw03,https://i.scdn.co/image/ab67706f00000003859e71f0f749a48bdda6017d,True
This Is Alok,Press play and let's dance with the biggest Brazilian DJ!,https://open.spotify.com/playlist/37i9dQZF1DWZUWZIwpqsT3,37i9dQZF1DWZUWZIwpqsT3,https://i.scdn.co/image/ab67706f00000003dcc7a422002b9423dd021e85,True
This Is Axwell Λ Ingrosso,This is the essential Axwell Λ Ingrosso.,https://open.spotify.com/playlist/37i9dQZF1DWW3gTjSx5Dc7,37i9dQZF1DWW3gTjSx5Dc7,https://i.scdn.co/image/ab67706f00000003182034c895fbf4864e5f7cb0,True
This Is David Mancuso,"NYC DJ, The Loft founder, and Dance legend David Mancuso passed on Nov 14 2016. This is a Tommie Sunshine, Spotify & Billboard Dance tribute. Without Mancuso there would be no Rave scene, no House Music, no festival culture. His legacy is vast; these are merely some of the classics born of The Loft.",https://open.spotify.com/playlist/37i9dQZF1DWY1XXKzcWtF3,37i9dQZF1DWY1XXKzcWtF3,https://i.scdn.co/image/ab67706f00000003f364d90094b81ae61f52e749,True
This Is deadmau5,The essential deadmau5 originals and remixes.,https://open.spotify.com/playlist/37i9dQZF1DX87JE1B72J6C,37i9dQZF1DX87JE1B72J6C,https://i.scdn.co/image/ab67706f000000030a94bd3b7ceb99d11ca200aa,True
This Is Martin Garrix,"The essential tracks by the Dutch <a href=""spotify:artist:60d24wfXkVzDSfLS6hyCjZ"">DJ and producer</a>.",https://open.spotify.com/playlist/37i9dQZF1DX94qaYRnkufr,37i9dQZF1DX94qaYRnkufr,https://i.scdn.co/image/ab67706f000000036cac5751f488923a32f4ee79,True
This Is Nicky Romero,"This is Nicky Romero. The essential tracks, all in one playlist.",https://open.spotify.com/playlist/37i9dQZF1DZ06evO3j5vfW,37i9dQZF1DZ06evO3j5vfW,https://thisis-images.scdn.co/37i9dQZF1DZ06evO3j5vfW-large.jpg,True
This Is Tchaikovsky,"A thorough introduction to the world of Tchaikovsky, including: dancing swans, brave nutcrackers, enchanted snow maidens and several exploding cannons.",https://open.spotify.com/playlist/37i9dQZF1DX2kvBlhyEkb6,37i9dQZF1DX2kvBlhyEkb6,https://i.scdn.co/image/ab67706f00000003f2d00f743915681363294a34,True
This Is Richard Strauss,Discover the music of Richard Strauss.,https://open.spotify.com/playlist/37i9dQZF1DX37CqNpZIOOZ,37i9dQZF1DX37CqNpZIOOZ,https://i.scdn.co/image/ab67706f000000034f4628f6fe8c15943563a5ef,True
This Is Bartók,"An introduction to the music of Bartok, Hungary's greatest composer.",https://open.spotify.com/playlist/37i9dQZF1DX5ZPNS2aXuN4,37i9dQZF1DX5ZPNS2aXuN4,https://i.scdn.co/image/ab67706f0000000370d3e22fca65371c35f1f58b,True
This Is Prokofiev,An introduction to the best-loved works of Russian composer Sergei Prokofiev.,https://open.spotify.com/playlist/37i9dQZF1DX1tT8vLysk8r,37i9dQZF1DX1tT8vLysk8r,https://i.scdn.co/image/ab67706f000000038f97ef338c8e761e74e44364,True
This Is: John Williams,"An introduction to <a href=""spotify:user:spotify:playlist:37i9dQZF1DWXXW8bE6k5tq"">John Williams'</a> soundtracks.",https://open.spotify.com/playlist/37i9dQZF1DWSQeR9oTmnyj,37i9dQZF1DWSQeR9oTmnyj,https://i.scdn.co/image/ab67706f0000000381002e18457cac3fb140867a,True
This Is: Pavarotti,"A 50-track introduction to Luciano Pavarotti, whose brilliant sound set the standard for operatic singing in the modern era. Including highlights from the operas of Verdi, Puccini, Donizetti and many more, plus Italian folk songs and pop crossover.",https://open.spotify.com/playlist/37i9dQZF1DX5M3XSYkKZCl,37i9dQZF1DX5M3XSYkKZCl,https://i.scdn.co/image/ab67706f0000000309c30e04438d30d9fce51d7d,True
This Is Brahms,Discover the music of Brahms.,https://open.spotify.com/playlist/37i9dQZF1DXaQQM8OxjxoC,37i9dQZF1DXaQQM8OxjxoC,https://i.scdn.co/image/ab67706f00000003059dfa628cd4abc3599fa755,True
This Is Wagner,"An introduction to the thoroughly dramatic world of Richard Wagner, brimming with ancient legends and timeless love stories.",https://open.spotify.com/playlist/37i9dQZF1DX6Hln2awUHXX,37i9dQZF1DX6Hln2awUHXX,https://i.scdn.co/image/ab67706f0000000375eedfb95eac84257ed53e12,True
This Is Satie,"Explore the surreal world of Satie, from serene Gymnopédies, to gothic dances and poetic songs.",https://open.spotify.com/playlist/37i9dQZF1DWVTUSNpU0pKJ,37i9dQZF1DWVTUSNpU0pKJ,https://i.scdn.co/image/ab67706f0000000380f4adf50f6ef5fb721f04f6,True
This Is Ravel,Explore the great works of Maurice Ravel.,https://open.spotify.com/playlist/37i9dQZF1DWZhMbcax6CUd,37i9dQZF1DWZhMbcax6CUd,https://i.scdn.co/image/ab67706f00000003b740aa6a4ad01332f132ba41,True
This Is Philip Glass,"An introduction to American composer Philip Glass (b. 1937), whose hypnotic and powerful music has become part of our cultural soundtrack.",https://open.spotify.com/playlist/37i9dQZF1DX30FdZ6jR5Gl,37i9dQZF1DX30FdZ6jR5Gl,https://i.scdn.co/image/ab67706f00000003fa42f34541128727304ef968,True
This Is Vivaldi,"A selection of highlights from Vivaldi's celebrated concertos and choral works, proving there's way more to this red-headed baroque legend than just The Four Seasons.",https://open.spotify.com/playlist/37i9dQZF1DWTBNkoD4HmYd,37i9dQZF1DWTBNkoD4HmYd,https://i.scdn.co/image/ab67706f00000003995af0c89200809b471d1264,True
This Is Liszt,Explore the music of Franz Liszt.,https://open.spotify.com/playlist/37i9dQZF1DX93wmY669mVj,37i9dQZF1DX93wmY669mVj,https://i.scdn.co/image/ab67706f00000003ab91095819db5c629c73e7e0,True
This Is Debussy,"Inspired by the arts and his own vivid imagination, Debussy defined a new era of musical impressionism. Discover his dreamlike preludes, suites and songs right here.",https://open.spotify.com/playlist/37i9dQZF1DWXnRw5VvmZDb,37i9dQZF1DWXnRw5VvmZDb,https://i.scdn.co/image/ab67706f0000000370434e042f4fcabc9f9134c4,True
This Is Schubert,The essential works of Franz Schubert.,https://open.spotify.com/playlist/37i9dQZF1DWY3VlkBR4Jhb,37i9dQZF1DWY3VlkBR4Jhb,https://i.scdn.co/image/ab67706f00000003c868e9394c1044936ce4e3cd,True
This Is: Glenn Gould,"50 great tracks from 20th century's most celebrated piano genius. Beyond his iconic Bach recordings, you will also find his unique interpretation of Beethoven, Scriabin, Strauss, and many other composers from renaissance to modern age.",https://open.spotify.com/playlist/37i9dQZF1DWSL7w3snV7Gw,37i9dQZF1DWSL7w3snV7Gw,https://i.scdn.co/image/ab67706f000000031a37e7acce57feb98a0d7431,True
This Is: London Symphony Orchestra,"50 highlights from 50 symphonic masterpieces, including favourites selected by the <a href=""spotify:artist:5yxyJsFanEAuwSM5kOuZKc"">orchestra</a> themselves, from collaborations with principal and guest conductors across <a href=""http://lso.co.uk/"">LSO</a>'s century-long history, captured in state-of-the-art recording technology.",https://open.spotify.com/playlist/37i9dQZF1DX9l01QzlK1Yo,37i9dQZF1DX9l01QzlK1Yo,https://i.scdn.co/image/ab67706f000000034770c8d83b2636367804e05a,True
This Is Haydn,"Father of the symphony and string quartet, and teacher to both <a href=""spotify:user:spotify:playlist:1tNvLjwgTtsZH8RlbK6Yib"">Mozart</a> and <a href=""spotify:user:spotify:playlist:4NPecrxm0zdPCIIzVTHUd9"">Beethoven</a>. This is Haydn.",https://open.spotify.com/playlist/37i9dQZF1DX16wERbfwQvR,37i9dQZF1DX16wERbfwQvR,https://i.scdn.co/image/ab67706f00000003ebc9e7000edba927205491e0,True
This Is Beethoven,"Explore Beethoven's great works in this essential playlist, featuring iconic recordings and special new releases.",https://open.spotify.com/playlist/37i9dQZF1DX12YIlzNkccL,37i9dQZF1DX12YIlzNkccL,https://i.scdn.co/image/ab67706f00000003255243f29ac28ef92ec7644a,True
This Is Mozart,"The essential works of Wolfgang Amadeus Mozart, featuring relaxing piano, soulful strings, a few magical operas, and plenty of legendary melodies.",https://open.spotify.com/playlist/37i9dQZF1DX8qqIDAkKiQg,37i9dQZF1DX8qqIDAkKiQg,https://i.scdn.co/image/ab67706f00000003b128a8c032b91d451d2d881d,True
This Is Handel,"Explore the essential works of Handel, including his Messiah, dozens of operas, oratorios, anthems, and instrumental favourites.",https://open.spotify.com/playlist/37i9dQZF1DX9ZP5oobcNgA,37i9dQZF1DX9ZP5oobcNgA,https://i.scdn.co/image/ab67706f00000003cd8f70409bd417380c6567ae,True
This Is Bach,"He perfected counterpoint, set the bar for cello suites, and absolutely loved a curly white wig: JS Bach played a huge part in shaping all the classical music we enjoy today. Discover why, right here.",https://open.spotify.com/playlist/37i9dQZF1DWZnzwzLBft6A,37i9dQZF1DWZnzwzLBft6A,https://i.scdn.co/image/ab67706f00000003af8a39857a5f66117caa424b,True
This Is Verdi,"Verdi was the undisputed king of Italian opera in the 19th century. Explore his greatest works, including Rigoletto and La Traviata, right here.",https://open.spotify.com/playlist/37i9dQZF1DX0FIO61wizta,37i9dQZF1DX0FIO61wizta,https://i.scdn.co/image/ab67706f00000003eb674c4d8efae80f5423e661,True
This Is Puccini,"An introduction to Giacomo Puccini, one of the great Italian opera composers.",https://open.spotify.com/playlist/37i9dQZF1DWXN6CDDJDZSt,37i9dQZF1DWXN6CDDJDZSt,https://i.scdn.co/image/ab67706f00000003f283eb1df876bc02a5c37f94,True
This Is Rossini,"The greatest operatic and orchestral works of Rossini, featuring William Tell, The Barber of Seville and Cinderella.",https://open.spotify.com/playlist/37i9dQZF1DX0VplLa7NC0a,37i9dQZF1DX0VplLa7NC0a,https://i.scdn.co/image/ab67706f000000035bf65b7c293041e89ecb5f83,True
Classical Piazzolla,"A 50-track introduction to Argentine nuevo tango composer Astor Piazzolla, featuring his own classic recordings, as well as interpretations by various <a href=""http://open.spotify.com/genre/classical"">classical</a> performers, including great Argentine pianists Argerich and Barenboim.",https://open.spotify.com/playlist/37i9dQZF1DX8hPJIYGSAc8,37i9dQZF1DX8hPJIYGSAc8,https://i.scdn.co/image/ab67706f00000003c8f59211c24267a7dc0f80e6,True
This Is: Heitor Villa-Lobos,"A 50-track introduction to the best-known South American composer of all time Heitor Villa-Lobos, who successfully combined Brazilian folk melody and rhythmic elements with Western classical music.",https://open.spotify.com/playlist/37i9dQZF1DX5jgHoqkhgYj,37i9dQZF1DX5jgHoqkhgYj,https://i.scdn.co/image/ab67706f00000003312f87fa7de2f02814a17c36,True
Piano Transcriptions 50: Spotify Picks,"Piano arrangements that help you to discover new nuances and sonorities in orchestral and chamber music masterpieces. Similar playlists: <a href=""spotify:user:spotify:playlist:37i9dQZF1DWT5I7N7jmTai"">Liszt Transcriptions</a> & <a href=""spotify:user:spotify:playlist:37i9dQZF1DWWQxllNWdnsR"">Orchestral Transcriptions</a>.",https://open.spotify.com/playlist/37i9dQZF1DX1uiBEEB5wRG,37i9dQZF1DX1uiBEEB5wRG,https://i.scdn.co/image/ab67706f00000003b979f5871f18e633ec457520,True
Classical New Releases,"Updated every Friday with the very best <a href=""spotify:genre:classical"">classical</a> new releases. Cover: Jean-Yves Thibaudet",https://open.spotify.com/playlist/37i9dQZF1DWV0gynK7G6pD,37i9dQZF1DWV0gynK7G6pD,https://i.scdn.co/image/ab67706f0000000341a735fd81237f148ea9a46f,True
Symphony of the Winds,"50 outstanding pieces from the repertoire of <a href=""https://en.wikipedia.org/wiki/Concert_band"">concert band</a> (also called wind ensemble, symphonic band or wind symphony). From cornerstone works by Dvořák, Stravinsky, Grainger to new classics by John Corigliano, David Maslanka, Eric Whitacre, and many more. Also follow: <a href=""spotify:user:spotify:playlist:73OZGA9KbKCzhNe7FcCp17"">brass band playlist</a>.",https://open.spotify.com/playlist/37i9dQZF1DWUfMnnPBigKP,37i9dQZF1DWUfMnnPBigKP,https://i.scdn.co/image/ab67706f000000036cad39bcc87897201e6ed32d,True
All About That Brass,"A 50-track collection of the best brass band pieces in <a href=""http://open.spotify.com/genre/classical"">classical</a> music, from Fanfares For The Common Men, to dozens of brilliant 20/21 century works in the ever expanding repertoire. Also follow: <a href=""spotify:user:spotify:playlist:28dKgWKUcZ6HKUmav0jQ1w"">wind symphoy playlist</a>.",https://open.spotify.com/playlist/37i9dQZF1DWXMEbgClM8hw,37i9dQZF1DWXMEbgClM8hw,https://i.scdn.co/image/ab67706f00000003fe90a2a4011c7add229d927e,True
